record_id,issuer,ticker,report_frequency,document_subtype,report_year_label,webpage_title,source_page_url,download_url,http_status,content_type,source_tier
NSE-00053,HF Group PLC,HFCK,Quarterly,Financial results / statements,2013,Q2 June 2013,https://hfcb.co.ke/investor-relations,https://hfcb.co.ke/api/investor-relations/file?path=financials/2013/Q2%20June-2013.pdf,linked from source page,application/pdf (inferred from URL),Historical/current successor issuer website
NSE-00054,HF Group PLC,HFCK,Quarterly,Financial results / statements,2013,Q3 Sept 2013,https://hfcb.co.ke/investor-relations,https://hfcb.co.ke/api/investor-relations/file?path=financials/2013/Q3%20Sept-2013.pdf,linked from source page,application/pdf (inferred from URL),Historical/current successor issuer website
NSE-00055,HF Group PLC,HFCK,Quarterly,Financial results / statements,2013,Q4 Dec 2013,https://hfcb.co.ke/investor-relations,https://hfcb.co.ke/api/investor-relations/file?path=financials/2013/Q4%20dec-2013.pdf,linked from source page,application/pdf (inferred from URL),Historical/current successor issuer website
NSE-00056,HF Group PLC,HFCK,Quarterly,Financial results / statements,2012,Q1 2012 Financial Statements,https://hfcb.co.ke/investor-relations,https://hfcb.co.ke/api/investor-relations/file?path=financials/2012/2012-Quarter1-Financial-statemens.pdf,linked from source page,application/pdf (inferred from URL),Historical/current successor issuer website
NSE-00057,HF Group PLC,HFCK,Quarterly,Financial results / statements,2012,Q2 June 2012,https://hfcb.co.ke/investor-relations,https://hfcb.co.ke/api/investor-relations/file?path=financials/2012/Q2%20June-2012.pdf,linked from source page,application/pdf (inferred from URL),Historical/current successor issuer website
NSE-00058,HF Group PLC,HFCK,Quarterly,Financial results / statements,2012,Q3 Sept 2012,https://hfcb.co.ke/investor-relations,https://hfcb.co.ke/api/investor-relations/file?path=financials/2012/Q3%20Sept-2012.pdf,linked from source page,application/pdf (inferred from URL),Historical/current successor issuer website
NSE-00059,HF Group PLC,HFCK,Quarterly,Financial results / statements,2012,Q4 Dec 2012,https://hfcb.co.ke/investor-relations,https://hfcb.co.ke/api/investor-relations/file?path=financials/2012/Q4%20Dec-2012.pdf,linked from source page,application/pdf (inferred from URL),Historical/current successor issuer website
NSE-00060,HF Group PLC,HFCK,Quarterly,Financial results / statements,2011,Q1 Mar 2011,https://hfcb.co.ke/investor-relations,https://hfcb.co.ke/api/investor-relations/file?path=financials/2011/Q1%20Mar-2011.pdf,linked from source page,application/pdf (inferred from URL),Historical/current successor issuer website
NSE-00061,HF Group PLC,HFCK,Quarterly,Financial results / statements,2011,Q3 Sept 2011,https://hfcb.co.ke/investor-relations,https://hfcb.co.ke/api/investor-relations/file?path=financials/2011/Q3%20Sept-2011.pdf,linked from source page,application/pdf (inferred from URL),Historical/current successor issuer website
NSE-00062,HF Group PLC,HFCK,Quarterly,Financial results / statements,2011,Q4 Dec 2011,https://hfcb.co.ke/investor-relations,https://hfcb.co.ke/api/investor-relations/file?path=financials/2011/Q4%20Dec-2011.pdf,linked from source page,application/pdf (inferred from URL),Historical/current successor issuer website
NSE-00063,HF Group PLC,HFCK,Annual / full-year,Annual report,2025,HFCB GROUP PLC ANNUAL REPORT 2025,https://hfcb.co.ke/investor-relations,https://hfcb.co.ke/api/investor-relations/file?path=annual-reports/2025/HFCB%20GROUP%20PLC%20ANNUAL%20REPORT%202025.pdf,linked from source page,application/pdf (inferred from URL),Historical/current successor issuer website
