record_id,issuer,ticker,report_frequency,document_subtype,report_year_label,webpage_title,source_page_url,download_url,http_status,content_type,source_tier
NSE-00024,WPP-Scangroup PLC,SCAN,Annual / full-year,Annual report,2020,SUMMARY 2020 FINANCIAL STATEMENTS,https://wpp-scangroup.com/investor-relations/,https://cdn.wpp-scangroup.com/wppscangroupsite/pdf/SUMMARY-2020-FINANCIAL-STATEMENTS-1.pdf,linked from source page,application/pdf (inferred from URL),Issuer website
NSE-00025,WPP-Scangroup PLC,SCAN,Annual / full-year,Annual report,2020,WPP SCANGROUP ANNUAL REPORT 2020,https://wpp-scangroup.com/investor-relations/,https://cdn.wpp-scangroup.com/wppscangroupsite/pdf/WPP-SCANGROUP-ANNUAL-REPORT-2020.pdf,linked from source page,application/pdf (inferred from URL),Issuer website
NSE-00026,WPP-Scangroup PLC,SCAN,Semi-annual / half-year,Financial results / statements,2021,2021 HALF YEAR RESULTS,https://wpp-scangroup.com/investor-relations/,https://cdn.wpp-scangroup.com/wppscangroupsite/pdf/2021-HALF-YEAR-RESULTS.pdf,linked from source page,application/pdf (inferred from URL),Issuer website
NSE-00027,WPP-Scangroup PLC,SCAN,Periodic results material,Financial results / statements,,POLL RESULT PRESS RELEASE,https://wpp-scangroup.com/investor-relations/,https://cdn.wpp-scangroup.com/wppscangroupsite/pdf/Poll-Press-release-Final.pdf,linked from source page,application/pdf (inferred from URL),Issuer website
NSE-00028,WPP-Scangroup PLC,SCAN,Annual / full-year,Annual report,2018,FINANCIALS FOR VERIFICATION AS PER CIRCULAR ON SALE OF KANTAR AFRICA BUSINESS – 2018 ANNUAL REPORT,https://wpp-scangroup.com/investor-relations/,https://cdn.wpp-scangroup.com/wppscangroupsite/pdf/Scangroup-Annual-Report-2018-1.pdf,linked from source page,application/pdf (inferred from URL),Issuer website
NSE-00029,WPP-Scangroup PLC,SCAN,Annual / full-year,Annual report,2017,FINANCIALS FOR VERIFICATION AS PER CIRCULAR ON SALE OF KANTAR AFRICA BUSINESS – 2017 ANNUAL REPORT,https://wpp-scangroup.com/investor-relations/,https://cdn.wpp-scangroup.com/wppscangroupsite/pdf/WPP-Scangroup-Annual-Report-2017-1-1.pdf,linked from source page,application/pdf (inferred from URL),Issuer website
NSE-00030,WPP-Scangroup PLC,SCAN,Annual / full-year,Annual report,2016,FINANCIALS FOR VERIFICATION AS PER CIRCULAR ON SALE OF KANTAR AFRICA BUSINESS – 2016 ANNUAL REPORT,https://wpp-scangroup.com/investor-relations/,https://cdn.wpp-scangroup.com/wppscangroupsite/pdf/WPP-Scangroup-Annual-Report-2016.pdf,linked from source page,application/pdf (inferred from URL),Issuer website
NSE-00031,WPP-Scangroup PLC,SCAN,Periodic results material,Financial results / statements,,PwC POLL CONFIRMATION ON RESULTS,https://wpp-scangroup.com/investor-relations/,https://cdn.wpp-scangroup.com/wppscangroupsite/pdf/Scangroup-Plc-Poll-Confirmation-Letter-PWC-min.pdf,linked from source page,application/pdf (inferred from URL),Issuer website
NSE-00032,WPP-Scangroup PLC,SCAN,Semi-annual / half-year,Financial results / statements,,SPECIAL INTERIM DIVIDEND ANNOUNCEMENT,https://wpp-scangroup.com/investor-relations/,https://cdn.wpp-scangroup.com/wppscangroupsite/pdf/Notice-of-Declaration.pdf,linked from source page,application/pdf (inferred from URL),Issuer website
NSE-00033,WPP-Scangroup PLC,SCAN,Semi-annual / half-year,Financial results / statements,2020,2020 HALF YEAR RESULTS,https://wpp-scangroup.com/investor-relations/,https://cdn.wpp-scangroup.com/wppscangroupsite/pdf/2020-FS-summary-halfpage-copy.pdf,linked from source page,application/pdf (inferred from URL),Issuer website
NSE-00034,WPP-Scangroup PLC,SCAN,Semi-annual / half-year,Financial results / statements,2019,WPP-SCANGROUP H1 UNAUDITED GROUP RESULTS,https://wpp-scangroup.com/investor-relations/,https://azsnsgdevsa.blob.core.windows.net/wppscangroupsite/pdf/2019/WPP-Scangroup-H1-Unaudited-Group-Results.pdf,linked from source page,application/pdf (inferred from URL),Issuer website
NSE-00035,WPP-Scangroup PLC,SCAN,Periodic results material,Financial results / statements,2019,WPP SCANGROUP PLC FINANCIAL RESULTS 2019 – PRESS RELEASE,https://wpp-scangroup.com/investor-relations/,https://azsnsgdevsa.blob.core.windows.net/wppscangroupsite/pdf/2019/2019-Results-Final-copy-to-Press.pdf,linked from source page,application/pdf (inferred from URL),Issuer website
