record_id,issuer,ticker,report_frequency,document_subtype,report_year_label,webpage_title,source_page_url,download_url,http_status,content_type,source_tier
NSE-00078,Stanbic Holdings PLC,SBIC,Quarterly,Financial results / statements,2022,Stanbic Bank Kenya Unaudited Results Quarter 3 2022,https://www.stanbicbank.co.ke/kenya/personal/about-us/investor-relations,https://www.stanbicbank.co.ke/static_file/Kenya/Downloadable files/Stanbic Bank Limited/Financials/2022/STANBIC - Q3 Financials Print --approved on 24th November.pdf,linked from source page,application/pdf (inferred from URL),Issuer website
NSE-00079,Stanbic Holdings PLC,SBIC,Semi-annual / half-year,Financial results / statements,2022,Stanbic Bank Kenya Half Year Results,https://www.stanbicbank.co.ke/kenya/personal/about-us/investor-relations,https://www.stanbicbank.co.ke/static_file/Kenya/Downloadable files/Stanbic Bank Limited/Financials/2022/H1/StanbicBankH1_2022Results.pdf,linked from source page,application/pdf (inferred from URL),Issuer website
NSE-00080,Stanbic Holdings PLC,SBIC,Quarterly,Financial results / statements,2022,Stanbic Bank Kenya Unaudited Results Quarter 1 2022,https://www.stanbicbank.co.ke/kenya/personal/about-us/investor-relations,https://www.stanbicbank.co.ke/static_file/Kenya/Downloadable files/Stanbic Bank Limited/Financials/2022/Q1_March_2022.pdf,linked from source page,application/pdf (inferred from URL),Issuer website
NSE-00081,Stanbic Holdings PLC,SBIC,Annual / full-year,Annual report,2021,Stanbic Bank Kenya Audited Financial Statements 31st December 2021,https://www.stanbicbank.co.ke/kenya/personal/about-us/investor-relations,https://www.stanbicbank.co.ke/static_file/Kenya/Downloadable files/Stanbic Bank Limited/StanbicBankAFS31December2021-Final.pdf,linked from source page,application/pdf (inferred from URL),Issuer website
NSE-00082,Stanbic Holdings PLC,SBIC,Annual / full-year,Annual report,2022,Stanbic Bank Kenya Full Year Results,https://www.stanbicbank.co.ke/kenya/personal/about-us/investor-relations,https://www.stanbicbank.co.ke/static_file/Kenya/Downloadable files/Stanbic Bank Limited/Financials/2022/Stanbic Bank Kenya Limited Financial Results 31 December 2021.pdf,linked from source page,application/pdf (inferred from URL),Issuer website
NSE-00083,Stanbic Holdings PLC,SBIC,Quarterly,Financial results / statements,2021,Stanbic Bank Kenya Unaudited Results Quarter 3 2021,https://www.stanbicbank.co.ke/kenya/personal/about-us/investor-relations,https://www.stanbicbank.co.ke/static_file/Kenya/Downloadable files/Stanbic Bank Limited/Financials/2021/SBKQ32021.pdf,linked from source page,application/pdf (inferred from URL),Issuer website
NSE-00084,Stanbic Holdings PLC,SBIC,Semi-annual / half-year,Financial results / statements,2021,Stanbic Bank Kenya Half Year Results,https://www.stanbicbank.co.ke/kenya/personal/about-us/investor-relations,https://www.stanbicbank.co.ke/static_file/Kenya/Downloadable files/Stanbic Bank Limited/Financials/2021/Interim/Stanbic Bank 2021 half year results.pdf,linked from source page,application/pdf (inferred from URL),Issuer website
NSE-00085,Stanbic Holdings PLC,SBIC,Quarterly,Financial results / statements,2021,Stanbic Bank Kenya Unaudited Results Quarter 1 2021,https://www.stanbicbank.co.ke/kenya/personal/about-us/investor-relations,https://www.stanbicbank.co.ke/static_file/Kenya/Downloadable files/Stanbic Bank Limited/Financials/2021/Stanbic Bank Quarter 1 2021 Financials.pdf,linked from source page,application/pdf (inferred from URL),Issuer website
NSE-00086,Stanbic Holdings PLC,SBIC,Annual / full-year,Annual report,2020,Stanbic Bank Kenya Audited Financial Statements 31st December 2020,https://www.stanbicbank.co.ke/kenya/personal/about-us/investor-relations,https://www.stanbicbank.co.ke/static_file/Kenya/Downloadable files/Stanbic Bank Limited/Financials/2020/Stanbic Bank Kenya Limited Audited Financial Statements 31 December 2020.pdf,linked from source page,application/pdf (inferred from URL),Issuer website
NSE-00087,Stanbic Holdings PLC,SBIC,Annual / full-year,Annual report,2020,Stanbic Bank Kenya Full Year Results,https://www.stanbicbank.co.ke/kenya/personal/about-us/investor-relations,https://www.stanbicbank.co.ke/static_file/Kenya/Downloadable files/Stanbic Bank Limited/Financials/2020/Stanbic Bank Feb 2020 Financials full.pdf,linked from source page,application/pdf (inferred from URL),Issuer website
