title,url,filename
WPP-SCANGROUP PLC 2024 HALF YEAR RESULTS,https://cdn.wpp-scangroup.com/wppscangroupsite/pdf/2024/August/WPP-Scangroup-Plc-2024-Half-Year-Results.pdf,WPP-Scangroup-Plc-2024-Half-Year-Results.pdf
WPP-SCANGROUP PLC 2023 INTEGRATED ANNUAL REPORT,https://cdn.wpp-scangroup.com/wppscangroupsite/pdf/2024/WPP-Scangroup-PLC-2023-Integrated-Annual-Report.pdf,WPP-Scangroup-PLC-2023-Integrated-Annual-Report.pdf
WPP-SCANGROUP PLC CONSOLIDATED FINANCIAL STATEMENTS 2023,https://cdn.wpp-scangroup.com/wppscangroupsite/pdf/2024/WPP-Scangroup-Plc-Consolidated-Financial-Statements-2023.pdf,WPP-Scangroup-Plc-Consolidated-Financial-Statements-2023.pdf
WPP SCANGROUP PLC 2023 FINANCIAL RESULTS,https://cdn.wpp-scangroup.com/wppscangroupsite/pdf/2024/WPP-SCANGROUP-PLC-2023-FINANCIAL-RESULTS.pdf,WPP-SCANGROUP-PLC-2023-FINANCIAL-RESULTS.pdf
WPP-SCANGROUP PLC 2023 HALF YEAR RESULTS,https://cdn.wpp-scangroup.com/wppscangroupsite/pdf/2023/2023-HALF-YEAR-RESULTS.pdf,2023-HALF-YEAR-RESULTS.pdf
WPP SCANGROUP PLC PUBLICATION OF THE 2022 FINANCIAL RESULTS,https://cdn.wpp-scangroup.com/wppscangroupsite/pdf/2022/PUBLICATION-OF-THE%202022-FINANCIAL-RESULTS.pdf,PUBLICATION-OF-THE%202022-FINANCIAL-RESULTS.pdf
WPP-SCANGROUP ANNUAL REPORT & CONSOLIDATED FINANCIAL STATEMENTS,https://cdn.wpp-scangroup.com/wppscangroupsite/pdf/2023/WPP-ANNUAL-REPORT.pdf,WPP-ANNUAL-REPORT.pdf
2022 HALF YEAR RESULTS,https://cdn.wpp-scangroup.com/wppscangroupsite/pdf/2022/2022-HALF-YEAR-RESULTS.pdf,2022-HALF-YEAR-RESULTS.pdf
PUBLICATION OF THE 2021 FINANCIAL RESULTS – APRIL 2021,https://cdn.wpp-scangroup.com/wppscangroupsite/pdf/PUBLICATION-OF-THE-2021-FINANCIAL-RESULTS-APRIL-2021-1.pdf,PUBLICATION-OF-THE-2021-FINANCIAL-RESULTS-APRIL-2021-1.pdf
WPP SCANGROUP ANNUAL REPORT 2021,https://cdn.wpp-scangroup.com/wppscangroupsite/pdf/WPP-Scangroup-Annual-Report-2021-1.pdf,WPP-Scangroup-Annual-Report-2021-1.pdf
DELAY IN THE PUBLICATION OF THE 2020 FINANCIAL STATEMENTS – 10 MAY 2021,https://cdn.wpp-scangroup.com/wppscangroupsite/pdf/PUBLIC-ANNOUNCEMENT-DELAY-IN-THE-PUBLICATION-OF-THE-2020-FINANCIAL-STATEMENTS-10-MAY-2021.pdf,PUBLIC-ANNOUNCEMENT-DELAY-IN-THE-PUBLICATION-OF-THE-2020-FINANCIAL-STATEMENTS-10-MAY-2021.pdf
DELAY IN THE PUBLICATION OF THE 2020 FINANCIAL STATEMENTS – 2 JUNE 2021,https://cdn.wpp-scangroup.com/wppscangroupsite/pdf/PUBLIC-ANNOUNCEMENT-DELAY-IN-THE-PUBLICATION-OF-THE-2020-FINANCIAL-STATEMENTS-2-JUNE-2021.pdf,PUBLIC-ANNOUNCEMENT-DELAY-IN-THE-PUBLICATION-OF-THE-2020-FINANCIAL-STATEMENTS-2-JUNE-2021.pdf
DELAY IN THE PUBLICATION OF THE 2020 FINANCIAL STATEMENTS – 31 JULY 2021,https://cdn.wpp-scangroup.com/wppscangroupsite/pdf/DELAY-IN-THE-PUBLICATION-OF-THE-2020-FINANCIAL-STATEMENTS-31-JULY-2021.pdf,DELAY-IN-THE-PUBLICATION-OF-THE-2020-FINANCIAL-STATEMENTS-31-JULY-2021.pdf
SUMMARY 2020 FINANCIAL STATEMENTS,https://cdn.wpp-scangroup.com/wppscangroupsite/pdf/SUMMARY-2020-FINANCIAL-STATEMENTS-1.pdf,SUMMARY-2020-FINANCIAL-STATEMENTS-1.pdf
WPP SCANGROUP ANNUAL REPORT 2020,https://cdn.wpp-scangroup.com/wppscangroupsite/pdf/WPP-SCANGROUP-ANNUAL-REPORT-2020.pdf,WPP-SCANGROUP-ANNUAL-REPORT-2020.pdf
2021 HALF YEAR RESULTS,https://cdn.wpp-scangroup.com/wppscangroupsite/pdf/2021-HALF-YEAR-RESULTS.pdf,2021-HALF-YEAR-RESULTS.pdf
POLL RESULT PRESS RELEASE,https://cdn.wpp-scangroup.com/wppscangroupsite/pdf/Poll-Press-release-Final.pdf,Poll-Press-release-Final.pdf
FINANCIALS FOR VERIFICATION AS PER CIRCULAR ON SALE OF KANTAR AFRICA BUSINESS – 2018 ANNUAL REPORT,https://cdn.wpp-scangroup.com/wppscangroupsite/pdf/Scangroup-Annual-Report-2018-1.pdf,Scangroup-Annual-Report-2018-1.pdf
